exposure_id,outcome_id,is.bestmatch,match.type,ETOS
ukb-b-10787,bbj-a-160,FALSE,Continental Mismatch,Height-Breast Cancer and bbj-a-160
ukb-b-11842,bbj-a-160,FALSE,Continental Mismatch,Weight-Breast Cancer and bbj-a-160
ukb-b-15590,bbj-a-160,FALSE,Continental Mismatch,Hip circumference-Breast Cancer and bbj-a-160
ukb-b-19953,bbj-a-160,FALSE,Continental Mismatch,Body Mass Index-Breast Cancer and bbj-a-160
ukb-b-20175,bbj-a-160,FALSE,Continental Mismatch,Systolic Blood Pressure-Breast Cancer and bbj-a-160
ukb-b-2303,bbj-a-160,FALSE,Continental Mismatch,Body Mass Index-Breast Cancer and bbj-a-160
ukb-b-9405,bbj-a-160,FALSE,Continental Mismatch,Waist circumference-Breast Cancer and bbj-a-160
ukb-d-30010_irnt,bbj-a-160,FALSE,Continental Mismatch,RBC count-Breast Cancer and bbj-a-160
ukb-d-30080_irnt,bbj-a-160,FALSE,Continental Mismatch,Platelet count-Breast Cancer and bbj-a-160
ukb-d-30120_irnt,bbj-a-160,FALSE,Continental Mismatch,Lymphocyte count-Breast Cancer and bbj-a-160
ukb-d-30130_irnt,bbj-a-160,FALSE,Continental Mismatch,Monocyte count-Breast Cancer and bbj-a-160
ukb-d-30140_irnt,bbj-a-160,FALSE,Continental Mismatch,Neutrophil count-Breast Cancer and bbj-a-160
ukb-e-30000_AFR,bbj-a-160,FALSE,Continental Mismatch,WBC count-Breast Cancer and bbj-a-160
ukb-e-30010_AFR,bbj-a-160,FALSE,Continental Mismatch,RBC count-Breast Cancer and bbj-a-160
ukb-e-30080_AFR,bbj-a-160,FALSE,Continental Mismatch,Platelet count-Breast Cancer and bbj-a-160
ukb-e-30120_AFR,bbj-a-160,FALSE,Continental Mismatch,Lymphocyte count-Breast Cancer and bbj-a-160
ukb-e-30130_AFR,bbj-a-160,FALSE,Continental Mismatch,Monocyte count-Breast Cancer and bbj-a-160
ukb-e-30140_AFR,bbj-a-160,FALSE,Continental Mismatch,Neutrophil count-Breast Cancer and bbj-a-160
ukb-e-30150_AFR,bbj-a-160,FALSE,Continental Mismatch,Eosinophil count-Breast Cancer and bbj-a-160
ukb-e-30160_AFR,bbj-a-160,FALSE,Continental Mismatch,Basophil counts-Breast Cancer and bbj-a-160
bbj-a-1,bbj-a-53,TRUE,Exact Match,Body Mass Index-Bilirubin and bbj-a-53
bbj-a-12,bbj-a-53,TRUE,Exact Match,Basophil counts-Bilirubin and bbj-a-53
bbj-a-31,bbj-a-53,TRUE,Exact Match,LDL cholesterol-Bilirubin and bbj-a-53
bbj-a-36,bbj-a-53,TRUE,Exact Match,Lymphocyte count-Bilirubin and bbj-a-53
bbj-a-41,bbj-a-53,TRUE,Exact Match,Monocyte count-Bilirubin and bbj-a-53
bbj-a-44,bbj-a-53,TRUE,Exact Match,Neutrophil count-Bilirubin and bbj-a-53
bbj-a-49,bbj-a-53,TRUE,Exact Match,Platelet count-Bilirubin and bbj-a-53
bbj-a-50,bbj-a-53,TRUE,Exact Match,RBC count-Bilirubin and bbj-a-53
bbj-a-52,bbj-a-53,TRUE,Exact Match,Systolic Blood Pressure-Bilirubin and bbj-a-53
bbj-a-57,bbj-a-53,TRUE,Exact Match,Urate-Bilirubin and bbj-a-53
bbj-a-58,bbj-a-53,TRUE,Exact Match,WBC count-Bilirubin and bbj-a-53
bbj-a-70,bbj-a-53,TRUE,Exact Match,Height-Bilirubin and bbj-a-53
ebi-a-GCST006979,bbj-a-53,FALSE,Continental Mismatch,Bone mineral density-Bilirubin and bbj-a-53
ebi-a-GCST008025,bbj-a-53,FALSE,Continental Mismatch,Body Mass Index-Bilirubin and bbj-a-53
ebi-a-GCST008035,bbj-a-53,FALSE,Continental Mismatch,HDL cholesterol-Bilirubin and bbj-a-53
ebi-a-GCST008037,bbj-a-53,FALSE,Continental Mismatch,LDL cholesterol-Bilirubin and bbj-a-53
ebi-a-GCST008038,bbj-a-53,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Bilirubin and bbj-a-53
ebi-a-GCST008039,bbj-a-53,FALSE,Continental Mismatch,Platelet count-Bilirubin and bbj-a-53
ebi-a-GCST008052,bbj-a-53,FALSE,Continental Mismatch,Waist-hip ratio-Bilirubin and bbj-a-53
ebi-a-GCST008053,bbj-a-53,FALSE,Continental Mismatch,Height-Bilirubin and bbj-a-53
ebi-a-GCST90000618,bbj-a-53,FALSE,Continental Mismatch,Vitamin D-Bilirubin and bbj-a-53
ebi-a-GCST90002295,bbj-a-53,FALSE,Continental Mismatch,Basophil counts-Bilirubin and bbj-a-53
ebi-a-GCST90002301,bbj-a-53,FALSE,Continental Mismatch,Eosinophil count-Bilirubin and bbj-a-53
ebi-a-GCST90002319,bbj-a-53,FALSE,Continental Mismatch,Lymphocyte count-Bilirubin and bbj-a-53
ebi-a-GCST90002325,bbj-a-53,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Bilirubin and bbj-a-53
ebi-a-GCST90002331,bbj-a-53,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Bilirubin and bbj-a-53
ebi-a-GCST90002343,bbj-a-53,FALSE,Continental Mismatch,Monocyte count-Bilirubin and bbj-a-53
ebi-a-GCST90002354,bbj-a-53,FALSE,Continental Mismatch,Neutrophil count-Bilirubin and bbj-a-53
ebi-a-GCST90002360,bbj-a-53,FALSE,Continental Mismatch,Platelet count-Bilirubin and bbj-a-53
ebi-a-GCST90002366,bbj-a-53,FALSE,Continental Mismatch,RBC count-Bilirubin and bbj-a-53
ebi-a-GCST90002377,bbj-a-53,FALSE,Continental Mismatch,WBC count-Bilirubin and bbj-a-53
ebi-a-GCST90002379,bbj-a-53,FALSE,Continental Mismatch,Basophil counts-Bilirubin and bbj-a-53
ebi-a-GCST90002381,bbj-a-53,FALSE,Continental Mismatch,Eosinophil count-Bilirubin and bbj-a-53
ebi-a-GCST90002390,bbj-a-53,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Bilirubin and bbj-a-53
ebi-a-GCST90002391,bbj-a-53,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Bilirubin and bbj-a-53
ebi-a-GCST90002407,bbj-a-53,FALSE,Continental Mismatch,WBC count-Bilirubin and bbj-a-53
ebi-a-GCST90013998,bbj-a-53,FALSE,Continental Mismatch,Urea-Bilirubin and bbj-a-53
ebi-a-GCST90014015,bbj-a-53,FALSE,Continental Mismatch,Urate-Bilirubin and bbj-a-53
ebi-a-GCST90018728,bbj-a-53,TRUE,Exact Match,Urea-Bilirubin and bbj-a-53
ebi-a-GCST90018729,bbj-a-53,TRUE,Exact Match,Weight-Bilirubin and bbj-a-53
ebi-a-GCST90018730,bbj-a-53,TRUE,Exact Match,C-reactive protein-Bilirubin and bbj-a-53
ebi-a-GCST90018733,bbj-a-53,TRUE,Exact Match,Eosinophil count-Bilirubin and bbj-a-53
ebi-a-GCST90018736,bbj-a-53,TRUE,Exact Match,HDL cholesterol-Bilirubin and bbj-a-53
ebi-a-GCST90018738,bbj-a-53,TRUE,Exact Match,Hemoglobin A1c-Bilirubin and bbj-a-53
ebi-a-GCST90018744,bbj-a-53,TRUE,Exact Match,Mean corpuscular hemoglobin-Bilirubin and bbj-a-53
ebi-a-GCST90018745,bbj-a-53,TRUE,Exact Match,Mean corpuscular hemoglobin concentration-Bilirubin and bbj-a-53
ebi-a-GCST90018755,bbj-a-53,TRUE,Exact Match,Triglycerides-Bilirubin and bbj-a-53
ebi-a-GCST90103753,bbj-a-53,FALSE,Continental Match,Waist circumference-Bilirubin and bbj-a-53
finngen_R10_BMI_IRN,bbj-a-53,FALSE,Continental Mismatch,Body Mass Index-Bilirubin and bbj-a-53
finngen_R10_HEIGHT_IRN,bbj-a-53,FALSE,Continental Mismatch,Height-Bilirubin and bbj-a-53
GCST006433,bbj-a-53,FALSE,Continental Mismatch,Bone mineral density-Bilirubin and bbj-a-53
GCST009777,bbj-a-53,FALSE,Continental Mismatch,C-reactive protein-Bilirubin and bbj-a-53
GCST90278621,bbj-a-53,TRUE,Continental Match,Bone mineral density-Bilirubin and bbj-a-53
GCST90278623,bbj-a-53,FALSE,Continental Match,Urea-Bilirubin and bbj-a-53
GCST90278632,bbj-a-53,FALSE,Continental Match,Hemoglobin A1c-Bilirubin and bbj-a-53
GCST90278633,bbj-a-53,TRUE,Continental Match,Hip circumference-Bilirubin and bbj-a-53
GCST90278635,bbj-a-53,FALSE,Continental Match,HDL cholesterol-Bilirubin and bbj-a-53
GCST90278637,bbj-a-53,FALSE,Continental Match,Height-Bilirubin and bbj-a-53
GCST90278642,bbj-a-53,FALSE,Continental Match,Systolic Blood Pressure-Bilirubin and bbj-a-53
GCST90278646,bbj-a-53,FALSE,Continental Match,Urate-Bilirubin and bbj-a-53
GCST90278648,bbj-a-53,TRUE,Continental Match,Waist circumference-Bilirubin and bbj-a-53
GCST90278649,bbj-a-53,TRUE,Continental Match,Waist-hip ratio-Bilirubin and bbj-a-53
GCST90278650,bbj-a-53,FALSE,Continental Match,Weight-Bilirubin and bbj-a-53
GCST90296613,bbj-a-53,FALSE,Continental Mismatch,Weight-Bilirubin and bbj-a-53
ieu-a-1055,bbj-a-53,FALSE,Continental Mismatch,Urate-Bilirubin and bbj-a-53
ieu-a-79,bbj-a-53,FALSE,Continental Mismatch,Waist-hip ratio-Bilirubin and bbj-a-53
ieu-b-109,bbj-a-53,FALSE,Continental Mismatch,HDL cholesterol-Bilirubin and bbj-a-53
ieu-b-110,bbj-a-53,FALSE,Continental Mismatch,LDL cholesterol-Bilirubin and bbj-a-53
ieu-b-111,bbj-a-53,FALSE,Continental Mismatch,Triglycerides-Bilirubin and bbj-a-53
ukb-b-10787,bbj-a-53,FALSE,Continental Mismatch,Height-Bilirubin and bbj-a-53
ukb-b-11842,bbj-a-53,FALSE,Continental Mismatch,Weight-Bilirubin and bbj-a-53
ukb-b-15590,bbj-a-53,FALSE,Continental Mismatch,Hip circumference-Bilirubin and bbj-a-53
ukb-b-19953,bbj-a-53,FALSE,Continental Mismatch,Body Mass Index-Bilirubin and bbj-a-53
ukb-b-20175,bbj-a-53,FALSE,Continental Mismatch,Systolic Blood Pressure-Bilirubin and bbj-a-53
ukb-b-2303,bbj-a-53,FALSE,Continental Mismatch,Body Mass Index-Bilirubin and bbj-a-53
ukb-b-9405,bbj-a-53,FALSE,Continental Mismatch,Waist circumference-Bilirubin and bbj-a-53
ukb-d-30010_irnt,bbj-a-53,FALSE,Continental Mismatch,RBC count-Bilirubin and bbj-a-53
ukb-d-30080_irnt,bbj-a-53,FALSE,Continental Mismatch,Platelet count-Bilirubin and bbj-a-53
ukb-d-30120_irnt,bbj-a-53,FALSE,Continental Mismatch,Lymphocyte count-Bilirubin and bbj-a-53
ukb-d-30130_irnt,bbj-a-53,FALSE,Continental Mismatch,Monocyte count-Bilirubin and bbj-a-53
ukb-d-30140_irnt,bbj-a-53,FALSE,Continental Mismatch,Neutrophil count-Bilirubin and bbj-a-53
ukb-e-30000_AFR,bbj-a-53,FALSE,Continental Mismatch,WBC count-Bilirubin and bbj-a-53
ukb-e-30010_AFR,bbj-a-53,FALSE,Continental Mismatch,RBC count-Bilirubin and bbj-a-53
ukb-e-30080_AFR,bbj-a-53,FALSE,Continental Mismatch,Platelet count-Bilirubin and bbj-a-53
ukb-e-30120_AFR,bbj-a-53,FALSE,Continental Mismatch,Lymphocyte count-Bilirubin and bbj-a-53
ukb-e-30130_AFR,bbj-a-53,FALSE,Continental Mismatch,Monocyte count-Bilirubin and bbj-a-53
ukb-e-30140_AFR,bbj-a-53,FALSE,Continental Mismatch,Neutrophil count-Bilirubin and bbj-a-53
ukb-e-30150_AFR,bbj-a-53,FALSE,Continental Mismatch,Eosinophil count-Bilirubin and bbj-a-53
ukb-e-30160_AFR,bbj-a-53,FALSE,Continental Mismatch,Basophil counts-Bilirubin and bbj-a-53
bbj-a-1,ebi-a-GCST004132,FALSE,Continental Mismatch,Body Mass Index-Crohn's Disease and ebi-a-GCST004132
bbj-a-12,ebi-a-GCST004132,FALSE,Continental Mismatch,Basophil counts-Crohn's Disease and ebi-a-GCST004132
bbj-a-31,ebi-a-GCST004132,FALSE,Continental Mismatch,LDL cholesterol-Crohn's Disease and ebi-a-GCST004132
bbj-a-36,ebi-a-GCST004132,FALSE,Continental Mismatch,Lymphocyte count-Crohn's Disease and ebi-a-GCST004132
bbj-a-41,ebi-a-GCST004132,FALSE,Continental Mismatch,Monocyte count-Crohn's Disease and ebi-a-GCST004132
bbj-a-44,ebi-a-GCST004132,FALSE,Continental Mismatch,Neutrophil count-Crohn's Disease and ebi-a-GCST004132
bbj-a-49,ebi-a-GCST004132,FALSE,Continental Mismatch,Platelet count-Crohn's Disease and ebi-a-GCST004132
bbj-a-50,ebi-a-GCST004132,FALSE,Continental Mismatch,RBC count-Crohn's Disease and ebi-a-GCST004132
bbj-a-52,ebi-a-GCST004132,FALSE,Continental Mismatch,Systolic Blood Pressure-Crohn's Disease and ebi-a-GCST004132
bbj-a-57,ebi-a-GCST004132,FALSE,Continental Mismatch,Urate-Crohn's Disease and ebi-a-GCST004132
bbj-a-58,ebi-a-GCST004132,FALSE,Continental Mismatch,WBC count-Crohn's Disease and ebi-a-GCST004132
bbj-a-70,ebi-a-GCST004132,FALSE,Continental Mismatch,Height-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST006979,ebi-a-GCST004132,TRUE,Exact Match,Bone mineral density-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST008025,ebi-a-GCST004132,FALSE,Continental Mismatch,Body Mass Index-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST008035,ebi-a-GCST004132,FALSE,Continental Mismatch,HDL cholesterol-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST008037,ebi-a-GCST004132,FALSE,Continental Mismatch,LDL cholesterol-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST008038,ebi-a-GCST004132,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST008039,ebi-a-GCST004132,FALSE,Continental Mismatch,Platelet count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST008052,ebi-a-GCST004132,FALSE,Continental Mismatch,Waist-hip ratio-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST008053,ebi-a-GCST004132,FALSE,Continental Mismatch,Height-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90000618,ebi-a-GCST004132,TRUE,Exact Match,Vitamin D-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002295,ebi-a-GCST004132,FALSE,Continental Mismatch,Basophil counts-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002301,ebi-a-GCST004132,FALSE,Continental Mismatch,Eosinophil count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002319,ebi-a-GCST004132,FALSE,Continental Mismatch,Lymphocyte count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002325,ebi-a-GCST004132,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002331,ebi-a-GCST004132,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002343,ebi-a-GCST004132,FALSE,Continental Mismatch,Monocyte count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002354,ebi-a-GCST004132,FALSE,Continental Mismatch,Neutrophil count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002360,ebi-a-GCST004132,FALSE,Continental Mismatch,Platelet count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002366,ebi-a-GCST004132,FALSE,Continental Mismatch,RBC count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002377,ebi-a-GCST004132,FALSE,Continental Mismatch,WBC count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002379,ebi-a-GCST004132,TRUE,Exact Match,Basophil counts-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002381,ebi-a-GCST004132,TRUE,Exact Match,Eosinophil count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002390,ebi-a-GCST004132,TRUE,Exact Match,Mean corpuscular hemoglobin-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002391,ebi-a-GCST004132,TRUE,Exact Match,Mean corpuscular hemoglobin concentration-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90002407,ebi-a-GCST004132,TRUE,Exact Match,WBC count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90013998,ebi-a-GCST004132,TRUE,Exact Match,Urea-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90014015,ebi-a-GCST004132,TRUE,Exact Match,Urate-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90018728,ebi-a-GCST004132,FALSE,Continental Mismatch,Urea-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90018729,ebi-a-GCST004132,FALSE,Continental Mismatch,Weight-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90018730,ebi-a-GCST004132,FALSE,Continental Mismatch,C-reactive protein-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90018733,ebi-a-GCST004132,FALSE,Continental Mismatch,Eosinophil count-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90018736,ebi-a-GCST004132,FALSE,Continental Mismatch,HDL cholesterol-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90018738,ebi-a-GCST004132,FALSE,Continental Mismatch,Hemoglobin A1c-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90018744,ebi-a-GCST004132,FALSE,Continental Mismatch,Mean corpuscular hemoglobin-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90018745,ebi-a-GCST004132,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90018755,ebi-a-GCST004132,FALSE,Continental Mismatch,Triglycerides-Crohn's Disease and ebi-a-GCST004132
ebi-a-GCST90103753,ebi-a-GCST004132,FALSE,Continental Mismatch,Waist circumference-Crohn's Disease and ebi-a-GCST004132
finngen_R10_BMI_IRN,ebi-a-GCST004132,FALSE,Continental Match,Body Mass Index-Crohn's Disease and ebi-a-GCST004132
finngen_R10_HEIGHT_IRN,ebi-a-GCST004132,FALSE,Continental Match,Height-Crohn's Disease and ebi-a-GCST004132
GCST006433,ebi-a-GCST004132,FALSE,Exact Match,Bone mineral density-Crohn's Disease and ebi-a-GCST004132
GCST009777,ebi-a-GCST004132,TRUE,Exact Match,C-reactive protein-Crohn's Disease and ebi-a-GCST004132
GCST90278621,ebi-a-GCST004132,FALSE,Continental Mismatch,Bone mineral density-Crohn's Disease and ebi-a-GCST004132
GCST90278623,ebi-a-GCST004132,FALSE,Continental Mismatch,Urea-Crohn's Disease and ebi-a-GCST004132
GCST90278632,ebi-a-GCST004132,FALSE,Continental Mismatch,Hemoglobin A1c-Crohn's Disease and ebi-a-GCST004132
GCST90278633,ebi-a-GCST004132,FALSE,Continental Mismatch,Hip circumference-Crohn's Disease and ebi-a-GCST004132
GCST90278635,ebi-a-GCST004132,FALSE,Continental Mismatch,HDL cholesterol-Crohn's Disease and ebi-a-GCST004132
GCST90278637,ebi-a-GCST004132,FALSE,Continental Mismatch,Height-Crohn's Disease and ebi-a-GCST004132
GCST90278642,ebi-a-GCST004132,FALSE,Continental Mismatch,Systolic Blood Pressure-Crohn's Disease and ebi-a-GCST004132
GCST90278646,ebi-a-GCST004132,FALSE,Continental Mismatch,Urate-Crohn's Disease and ebi-a-GCST004132
GCST90278648,ebi-a-GCST004132,FALSE,Continental Mismatch,Waist circumference-Crohn's Disease and ebi-a-GCST004132
GCST90278649,ebi-a-GCST004132,FALSE,Continental Mismatch,Waist-hip ratio-Crohn's Disease and ebi-a-GCST004132
GCST90278650,ebi-a-GCST004132,FALSE,Continental Mismatch,Weight-Crohn's Disease and ebi-a-GCST004132
GCST90296613,ebi-a-GCST004132,FALSE,Continental Mismatch,Weight-Crohn's Disease and ebi-a-GCST004132
ieu-a-1055,ebi-a-GCST004132,FALSE,Continental Match,Urate-Crohn's Disease and ebi-a-GCST004132
ieu-a-79,ebi-a-GCST004132,TRUE,Continental Match,Waist-hip ratio-Crohn's Disease and ebi-a-GCST004132
ieu-b-109,ebi-a-GCST004132,TRUE,Exact Match,HDL cholesterol-Crohn's Disease and ebi-a-GCST004132
ieu-b-110,ebi-a-GCST004132,TRUE,Exact Match,LDL cholesterol-Crohn's Disease and ebi-a-GCST004132
ieu-b-111,ebi-a-GCST004132,TRUE,Exact Match,Triglycerides-Crohn's Disease and ebi-a-GCST004132
ukb-b-10787,ebi-a-GCST004132,TRUE,Exact Match,Height-Crohn's Disease and ebi-a-GCST004132
ukb-b-11842,ebi-a-GCST004132,TRUE,Exact Match,Weight-Crohn's Disease and ebi-a-GCST004132
ukb-b-15590,ebi-a-GCST004132,TRUE,Exact Match,Hip circumference-Crohn's Disease and ebi-a-GCST004132
ukb-b-19953,ebi-a-GCST004132,TRUE,Exact Match,Body Mass Index-Crohn's Disease and ebi-a-GCST004132
ukb-b-20175,ebi-a-GCST004132,TRUE,Exact Match,Systolic Blood Pressure-Crohn's Disease and ebi-a-GCST004132
ukb-b-2303,ebi-a-GCST004132,FALSE,Exact Match,Body Mass Index-Crohn's Disease and ebi-a-GCST004132
ukb-b-9405,ebi-a-GCST004132,TRUE,Exact Match,Waist circumference-Crohn's Disease and ebi-a-GCST004132
ukb-d-30010_irnt,ebi-a-GCST004132,TRUE,Exact Match,RBC count-Crohn's Disease and ebi-a-GCST004132
ukb-d-30080_irnt,ebi-a-GCST004132,TRUE,Exact Match,Platelet count-Crohn's Disease and ebi-a-GCST004132
ukb-d-30120_irnt,ebi-a-GCST004132,TRUE,Exact Match,Lymphocyte count-Crohn's Disease and ebi-a-GCST004132
ukb-d-30130_irnt,ebi-a-GCST004132,TRUE,Exact Match,Monocyte count-Crohn's Disease and ebi-a-GCST004132
ukb-d-30140_irnt,ebi-a-GCST004132,TRUE,Exact Match,Neutrophil count-Crohn's Disease and ebi-a-GCST004132
ukb-e-30000_AFR,ebi-a-GCST004132,FALSE,Continental Mismatch,WBC count-Crohn's Disease and ebi-a-GCST004132
ukb-e-30010_AFR,ebi-a-GCST004132,FALSE,Continental Mismatch,RBC count-Crohn's Disease and ebi-a-GCST004132
ukb-e-30080_AFR,ebi-a-GCST004132,FALSE,Continental Mismatch,Platelet count-Crohn's Disease and ebi-a-GCST004132
ukb-e-30120_AFR,ebi-a-GCST004132,FALSE,Continental Mismatch,Lymphocyte count-Crohn's Disease and ebi-a-GCST004132
ukb-e-30130_AFR,ebi-a-GCST004132,FALSE,Continental Mismatch,Monocyte count-Crohn's Disease and ebi-a-GCST004132
ukb-e-30140_AFR,ebi-a-GCST004132,FALSE,Continental Mismatch,Neutrophil count-Crohn's Disease and ebi-a-GCST004132
ukb-e-30150_AFR,ebi-a-GCST004132,FALSE,Continental Mismatch,Eosinophil count-Crohn's Disease and ebi-a-GCST004132
ukb-e-30160_AFR,ebi-a-GCST004132,FALSE,Continental Mismatch,Basophil counts-Crohn's Disease and ebi-a-GCST004132
bbj-a-1,ebi-a-GCST004988,FALSE,Continental Mismatch,Body Mass Index-Breast Cancer and ebi-a-GCST004988
bbj-a-12,ebi-a-GCST004988,FALSE,Continental Mismatch,Basophil counts-Breast Cancer and ebi-a-GCST004988
bbj-a-31,ebi-a-GCST004988,FALSE,Continental Mismatch,LDL cholesterol-Breast Cancer and ebi-a-GCST004988
bbj-a-36,ebi-a-GCST004988,FALSE,Continental Mismatch,Lymphocyte count-Breast Cancer and ebi-a-GCST004988
bbj-a-41,ebi-a-GCST004988,FALSE,Continental Mismatch,Monocyte count-Breast Cancer and ebi-a-GCST004988
bbj-a-44,ebi-a-GCST004988,FALSE,Continental Mismatch,Neutrophil count-Breast Cancer and ebi-a-GCST004988
bbj-a-49,ebi-a-GCST004988,FALSE,Continental Mismatch,Platelet count-Breast Cancer and ebi-a-GCST004988
bbj-a-50,ebi-a-GCST004988,FALSE,Continental Mismatch,RBC count-Breast Cancer and ebi-a-GCST004988
bbj-a-52,ebi-a-GCST004988,FALSE,Continental Mismatch,Systolic Blood Pressure-Breast Cancer and ebi-a-GCST004988
bbj-a-57,ebi-a-GCST004988,FALSE,Continental Mismatch,Urate-Breast Cancer and ebi-a-GCST004988
bbj-a-58,ebi-a-GCST004988,FALSE,Continental Mismatch,WBC count-Breast Cancer and ebi-a-GCST004988
bbj-a-70,ebi-a-GCST004988,FALSE,Continental Mismatch,Height-Breast Cancer and ebi-a-GCST004988
ebi-a-GCST006979,ebi-a-GCST004988,TRUE,Continental Match,Bone mineral density-Breast Cancer and ebi-a-GCST004988
ebi-a-GCST008025,ebi-a-GCST004988,FALSE,Continental Mismatch,Body Mass Index-Breast Cancer and ebi-a-GCST004988
ebi-a-GCST008035,ebi-a-GCST004988,FALSE,Continental Mismatch,HDL cholesterol-Breast Cancer and ebi-a-GCST004988
ebi-a-GCST008037,ebi-a-GCST004988,FALSE,Continental Mismatch,LDL cholesterol-Breast Cancer and ebi-a-GCST004988
ebi-a-GCST008038,ebi-a-GCST004988,FALSE,Continental Mismatch,Mean corpuscular hemoglobin concentration-Breast Cancer and ebi-a-GCST004988
ebi-a-GCST008039,ebi-a-GCST004988,FALSE,Continental Mismatch,Platelet count-Breast Cancer and ebi-a-GCST004988
